Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature1,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Engine_coolant_temperature2,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Time(s),Class,PathOrder
1676.8,0,28.7,-2.3,65,0,28.6,4,0,0,0,1.6,1949,47.7,13.7,92.6,11.6,86,0,47.7,72.9,2.3,76.6,90.5,230,1,15,508,0,3040,0,1,1910.8,5,87,58.1,56.6,57.3,57.8,1911.5,0,2,5,56,0.3,1,1.2,0.5,0,0,4.8,1125,B,1,
409.6,6.2,9.9,-0.8,34,0,16.9,1,0,0,0,3.1,1841,7.8,12.5,30.9,18.8,84,0,9,25.1,1.2,76.2,30.8,230,1,15,508,0,3040,0,1,1818,6,85,71.4,70.1,70.3,70.9,1818.3,0,2,5,68,-0.3,1,1,-0.5,0.3,4,1.5,1441,J,1,
384,0,6.1,1.6,27,0,14.1,0,0,0,0,3.1,1450,7.8,12.9,-16.2,4.5,81,0,7.8,18.4,1.2,69.1,-16.2,230,1,15,508,0,3040,0,1,1606.3,6,95,62.9,62.1,62.1,62.5,1606.5,1,0,5,61,-0.4,2,1.7,-0.5,1.6,0,15.8,1694,H,2,
652.8,5.9,10.4,2.3,52,0,17.3,0,0,0,0,2.3,1523,25,15.2,21.4,33.4,84,0,25,35.3,2,69.1,21.4,230,1,15,508,0,3040,0,1,1521.5,3,78,25.3,24.1,24.1,25,1522.3,0,2,5,24,0.1,1,0.9,1,0.1,0,1.3,1013,F,1,
934.4,0,9.9,0.8,24,0,17.3,2,0,0,0,3.9,1912,27,11.7,20.1,36,84,0,27,36.1,2.3,77.3,20.1,230,1,15,508,0,3040,0,1,1912.5,6,92,75.3,74,74.1,74.8,1913,0,2,5,72,-0.1,1,1.1,0.5,0,0,2.6,1775,D,1,
409.6,0,7.1,3.1,30,0,14.9,0,0,0,0,3.1,1591,10.9,12.9,-9.5,11.3,87,0,10.9,20.4,2,71.1,-9.5,230,1,15,508,0,3040,0,1,1643,2,93,18.4,18,18,18.3,1643.5,1,0,5,17,-0.3,1,1.1,-1.5,-0.1,12,0.8,2242,H,2,
1920,0,24,-0.8,55,0,27.1,6,0,0,0,3.9,2095,50.8,12.9,92.5,12,83,0,50.8,74.9,2.3,77.3,92.5,230,1,15,508,0,3040,0,1,1677.5,3,91,27.8,26.2,26.5,27.5,1678.3,1,0,5,26,1.1,1,1.1,11.5,0,0,0.7,2363,D,2,
1088,0,13.2,-3.9,35,0,19.2,2,0,0,0,3.9,1854,34.4,11.7,46.2,29.3,84,0,34.4,49,2,76.2,46.2,230,1,15,508,0,3040,0,1,1689,1,90,11.6,10.8,10.9,11.5,1692.5,1,0,5,11,1,1,1.1,0,0.3,12,29.3,2198,D,1,
1062.4,0,10.8,-0.8,23,0,18,2,0,0,0,3.1,2033,28.9,11.3,0.4,31.1,84,0,28.9,40.4,2.3,77.7,0,230,1,15,508,0,3040,0,1,2033,4,92,44.5,43.6,44,44.3,2033.3,0,1,5,42,0.2,1,1.1,2,0.1,0,0.8,1207,D,1,
972.8,13.3,12.7,-3.9,57,0,18.8,6,0,0,0,2.3,1786,31.3,12.5,51.1,29.6,83,0,31.3,44.3,2.3,75.4,51.2,230,1,15,508,0,3040,0,1,1641.5,5,86,50.1,48.2,48.6,49.8,1641.8,0,2,5,47,0.1,1,1,1.5,-0.6,0,-9.1,190,J,2,
294.4,0,6.6,1.6,54,0,14.5,0,0,0,0,2.3,680,18.4,13.7,11.1,-1.9,87,0,18.8,43.1,2,54.3,11.2,230,1,15,508,0,3040,0,1,0,1,64,0,0,0,0,0,1,0,5,0,0.3,1,3,0,0.1,0,6.7,299,F,1,
2073.6,0,20.2,-0.8,56,0,24.7,1,0,0,0,1.6,2538,47.3,12.5,80,20.3,85,0,47.3,64.7,2.7,79.3,80,230,1,15,508,0,3040,0,1,2533.8,5,90,77.3,76,76.1,76.6,2534.3,0,2,5,74,0.3,1,1.2,2,0,0,0.1,855,G,2,
384,0,6.6,0.8,5,0,14.5,0,0,0,0,3.9,1130,18.8,9,9,18.8,90,0,18.4,29.8,2.3,64.1,8.6,230,1,15,508,0,3040,0,0,1034.3,1,85,7.5,5.6,6,7.3,1035.8,1,0,5,6,0.1,1,1,0,-0.4,60,-175.4,1850,B,1,
1267.2,0,15.5,-0.8,39,0,20.8,2,0,0,0,1.6,2150,35.2,11.3,64.2,29.6,91,0,35.2,49.4,2.3,77,64.2,230,1,15,508,0,3040,0,1,2095.3,5,96,63.9,62.4,62.8,63.4,2096.3,0,2,5,61,0.1,1,1.1,-1.5,0.2,0,1.8,1284,I,2,
1817.6,0,18.3,0,54,0,23.5,6,0,0,0,3.1,2109,45.7,10.9,64.9,19.9,86,0,45.7,62.7,2.3,77.3,64.8,230,1,15,508,0,3040,0,1,2038.3,5,93,62.1,60.8,61.1,61.8,2039.8,0,2,5,59,0.3,1,1.1,-2.5,-0.1,0,-0.9,1483,D,2,
268.8,0,5.7,3.9,0,0,13.7,3,0,0,0,4.7,1124,9.4,8.2,1.9,6,93,0,9.4,19.2,2.3,63.3,1.8,230,1,15,508,0,3040,0,0,1241.8,3,95,20.6,20,20,20.5,1242,1,0,5,19,-0.4,2,1.9,0,-0.1,0,-9.6,1919,D,2,
2368,40.2,100,1.6,99,0,83.9,255,0,0,0,0.8,2046,59.8,11.3,110.5,5.3,86,0,59.8,91.8,2.3,77.7,110.5,230,1,15,508,0,3040,0,1,2044.5,6,70,80.5,78.6,79.9,79.9,2045,0,2,5,77,0.3,1,1,2,0,0,0.2,664,A,1,
307.2,0,6.1,0.8,0,0,14.1,6,0,0,0,3.1,1199,11.7,14.1,-6.7,9,85,0,11.7,22,2.3,64.5,-6.4,230,1,15,508,0,3040,0,1,1306.5,3,90,21.6,20.7,20.8,21.5,1305.8,1,0,5,20,-0.8,2,5.4,0,-0.3,0,3,1106,D,2,
294.4,0,6.6,8.6,32,0,14.5,6,0,0,0,4.7,1077,10.9,12.5,-5.4,4.5,85,0,10.9,22.7,2.3,62.1,-5.2,230,1,15,508,0,3040,0,1,1224.3,3,91,20.3,19.8,20,20.1,1224.3,1,0,5,19,-0.3,1,1.4,0,-0.6,0,0.4,1198,J,2,
896,0,8.5,-0.8,16,0,16.1,2,0,0,0,4.7,1739,26.6,13.7,-11.9,20.3,83,0,26.2,37.3,2,75.4,-12.3,230,1,15,508,0,3040,0,1,1724.5,4,93,37.8,36.4,37.1,37.5,1724.5,0,1,5,36,0.1,1,1,0,0.1,8,12.6,1660,C,2,
396.8,0,7.1,1.6,35,0,14.5,255,0,0,0,-0.8,1281,14.5,14.5,-1.8,9.4,85,0,14.5,25.9,2.3,66.8,-1.3,230,1,15,508,0,3040,0,1,1332.8,3,57,22.1,21.1,21.3,22,1332.8,1,0,5,21,-0.2,2,1.9,1.5,0.1,0,0.4,443,A,1,
422.4,0,7.5,-2.3,0,0,15.3,4,0,0,0,2.3,953,22.3,15.2,12.3,16.1,86,0,22.3,39.6,2,58.6,11.9,230,1,15,508,0,3040,0,1,719.8,3,91,11.9,10.6,11.1,11.9,720.5,1,0,5,11,0,2,1.8,0,0.4,16,4.4,1340,H,2,
384,0,6.1,3.9,0,0,14.1,2,0,0,0,3.9,1974,5.1,12.9,-6.8,15.4,84,0,5.1,14.1,0,77.7,-6.8,230,1,15,508,0,3040,0,1,1997.5,5,92,60.9,59.9,60,60.5,1997.8,0,2,5,58,-0.4,1,1.1,-1,0.1,0,1.6,1700,D,1,
307.2,0,6.6,-3.1,53,0,14.1,3,0,0,0,7,670,18.8,12.9,12.7,-3,85,0,18.8,41.2,2,57,12.5,230,1,15,508,0,3040,0,1,0,1,85,0,0,0,0,0,1,0,5,0,0.8,2,20.2,0,-0.1,0,-0.4,1642,E,2,
307.2,0,6.6,-1.6,0,0,14.5,6,0,0,0,3.1,670,19.1,17.2,4.4,-1.5,87,0,19.1,43.9,2,54.7,4.9,230,1,15,508,0,3040,0,1,647.8,0,87,0,0,0,0,648.3,1,0,0,0,-0.1,2,25.1,0,-0.1,0,0.1,77,C,1,
358.4,0,7.5,0,50,0,15.3,0,0,0,0,2.3,833,18.4,13.7,11.7,1.1,86,0,18.4,40.4,2,56.6,12,230,1,15,508,0,3040,0,1,608,3,69,10,9.1,9.2,9.9,606.5,1,0,5,9,-0.9,2,10.7,0,0.2,0,4.5,485,F,1,
435.2,0,8.9,0.8,57,0,16.1,2,0,0,0,3.1,836,21.9,16.4,16.5,3,90,0,21.9,46.7,2,56.3,19,230,1,15,508,0,3040,0,1,770.3,1,86,5.1,4.1,4.1,5.1,770.8,1,0,5,5,0.1,1,1,0,-0.2,12,20.3,21,G,1,
1420.8,18,16.5,0.8,74,0,21.6,3,0,0,0,0.8,2018,41.8,12.9,64.6,24,86,0,41.4,56.9,2.3,77.3,64.6,230,1,15,508,0,3040,0,1,2016.8,5,88,61.5,60.1,60.1,61,2017.3,0,2,5,59,0.2,1,1.1,0.5,0.1,0,-1.6,739,G,2,
780.8,0,9.4,-2.3,22,0,16.5,3,0,0,0,3.9,2215,20.3,10.5,14.4,36.8,83,0,20.3,26.3,2.3,79.3,14.4,230,1,15,508,0,3040,0,0,2202.8,5,94,67.1,66,66.1,66.8,2203.3,0,1,5,64,-0.1,1,1.1,-1.5,0,12,5.1,1025,B,2,
512,0,8,0,12,0,15.3,0,0,0,0,2.3,1609,17.6,15.2,8.8,36,83,0,17.2,23.5,2,72.7,8.8,230,1,15,508,0,3040,0,1,1602.3,6,96,63,62,62,62.6,1602.8,0,2,5,60,-0.2,1,1.1,-0.5,0,4,7.2,1343,B,2,
51.2,22.3,18.8,-0.8,76,0,24.3,2,0,0,0,3.1,2439,49.2,12.5,83.5,21.8,85,0,49.2,64.3,2.7,82.8,83.5,230,1,15,508,0,3040,0,1,2436,4,83,52.5,51.3,51.6,52,2434.3,0,2,5,50,0.6,1,1,3.5,0,0,0.4,1249,E,2,
486.4,0,8,-4.7,51,0,15.3,255,0,0,0,1.6,1007,22.7,21.9,0.7,7.1,41,0,22.7,39.6,2.3,66.8,1.3,230,1,15,508,0,3040,0,1,941,0,31,0,0,0,0,941.8,1,0,0,0,-0.1,1,0.9,0,-0.1,0,13.9,9,C,1,
1344,16.4,15.5,-0.8,69,0,21.2,235,0,0,0,3.1,1910,39.8,12.5,61.2,23.6,84,0,39.8,56.1,2.3,76.2,61.2,230,1,15,508,0,3040,0,1,1723,2,90,19.3,18.2,18.3,19,1726.8,0,1,5,18,0.9,1,1.1,0.5,0.2,4,-1,2321,H,1,
358.4,0,7.1,3.1,0,0,14.9,2,0,0,0,3.1,667,19.5,18,2,-3.8,91,0,19.5,47.1,2,53.9,1.9,230,1,15,508,0,3040,0,1,643.5,0,90,0,0,0,0,644.3,1,0,0,0,-0.2,1,1.1,0,0,0,-14.5,12,D,1,
307.2,0,6.6,-1.6,55,0,14.5,6,0,0,0,4.7,667,19.1,13.7,12,-3,85,0,19.1,44.3,2,54.3,11.9,230,1,15,508,0,3040,0,1,0,1,92,0,0,0,0,0,1,0,5,0,-0.2,2,17.9,0,0.2,0,-2.6,2189,J,2,
499.2,0,8,-0.8,54,0,15.7,0,0,0,0,3.9,937,22.7,21.5,1.7,8.6,51,0,23,43.1,2.3,62.9,1.6,230,1,15,508,0,3040,0,1,906.3,0,58,0,0,0,0,906.8,1,0,0,0,-0.1,1,1,0,0,0,9.4,15,B,1,
0,0,7.1,0,31,0,14.5,4,0,1,0,0.8,1570,0,16.4,-39,-7.1,84,0,0,21.6,0,69.9,-39,230,1,15,508,0,3040,0,1,1592,4,102,35,33.5,33.6,34.9,1591.3,0,1,5,33,-1,2,4.3,1.5,-1,0,-22.8,1234,A,2,
320,0,6.6,-6.3,56,0,14.5,255,0,0,0,2.3,718,20.3,15.2,14,-0.8,85,0,20.7,45.5,2,55.5,14.3,230,1,15,508,0,3040,0,1,184.3,14,87,1.8,0.1,0.1,1.6,184,1,0,7,0,0.2,2,5.5,0,-0.3,0,-288.6,1965,C,1,
486.4,0,6.6,0,0,0,14.5,2,0,0,0,3.1,1573,16.4,14.1,-5.7,23.6,84,0,16.4,24.3,2,71.5,-5.4,230,1,15,508,0,3040,0,1,1547.8,1,92,9.9,10.2,10.9,9.4,1545.5,1,0,5,11,-0.1,1,1.1,0,0.8,64,320.2,2473,D,2,
409.6,0,8,7.8,25,0,14.9,235,0,0,0,3.1,1861,7.8,14.1,21.2,13.9,85,0,7.8,17.3,0,76.2,20.2,230,1,15,508,0,3040,0,1,1895.5,4,66,41.4,40.3,40.4,41.1,1896,0,2,5,39,-0.5,1,1.9,1.5,0.1,8,2.3,808,H,1,
332.8,0,7.1,0.8,59,0,14.9,0,0,0,0,2.3,664,21.5,15.2,13.9,-1.9,87,0,21.5,49,2,53.9,14.3,230,1,15,508,0,3040,0,1,0,1,75,0,0,0,0,0,1,0,5,0,0.1,2,14.4,0,0.1,0,4.2,804,F,1,
396.8,0,7.1,-2.3,48,0,14.9,4,0,0,0,1.6,993,18,17.2,0.6,-0.4,86,0,18,38,2.3,60.2,1.2,230,1,15,508,0,3040,0,1,1016.3,3,104,17.3,15.6,15.9,17,1016.3,1,0,5,16,-0.7,2,3,0.5,-0.8,72,-102,1943,A,2,
320,0,6.6,-0.8,0,0,14.1,4,0,0,0,3.9,670,20.3,15.6,8.6,-1.9,86,0,20.3,46.3,2,54.3,8.5,230,1,15,508,0,3040,0,1,0,1,89,0,0,0,0,0,1,0,5,0,-0.1,2,8.4,0,0.4,0,-0.7,1995,B,1,
294.4,0,6.6,-2.3,38,0,14.5,2,0,0,0,1.6,966,13.7,15.2,-3.7,2.3,84,0,13.7,28.2,2.3,60.9,-3.5,230,1,15,508,0,3040,0,1,1000.3,3,89,16.5,16,16,16.4,1000.3,1,0,5,15,-0.3,2,2.1,0,0.3,0,-1.8,1320,G,1,
2790.4,27,31,-1.6,91,0,32.9,3,0,0,0,0.8,2660,55.1,14.1,96.7,9.4,84,0,55.1,85.1,2.7,79.3,95.7,230,1,15,508,0,3040,0,1,2549,3,89,42.4,41.1,41.3,41.9,2551.3,1,0,5,40,1,1,1.1,3,0,0,-0.9,866,G,2,
0,0,6.6,0,0,0,14.5,1,0,1,0,3.1,1384,0,13.7,-33.6,-5.6,85,0,0,19.2,0,66.8,-33.6,230,1,15,508,0,3040,0,1,1402.3,5,89,42.6,41.6,41.7,42.5,1402,0,1,5,41,-0.4,1,1,2,0.1,0,0.8,259,G,2,
1472,0,15.5,2.3,38,0,21.2,3,0,0,0,2.3,2226,37.5,13.7,51.7,29.3,87,0,37.5,51.8,2.3,77.3,51.7,230,1,15,508,0,3040,0,1,2224.3,5,93,68,66.1,66.1,67.5,2225,0,2,5,64,0.1,1,1.1,0.5,-0.7,0,-8.2,638,I,1,
1216,13.3,14.1,-3.9,72,0,20.4,6,0,0,0,0,1772,39.5,13.3,41.7,18,87,0,39.5,59.6,2,73.8,41.7,230,1,15,508,0,3040,0,1,1619,5,93,49.3,48,48.1,49,1619.5,0,2,5,47,0.2,1,1.1,1,0.3,8,10.1,699,A,2,
870.4,0,13.2,-1.6,39,0,18.8,2,0,0,0,1.6,1700,30.9,12.5,75.2,27.4,84,0,30.9,44.3,2,74.6,75,230,1,15,508,0,3040,0,1,1688.3,6,90,66.4,65.1,65.9,66,1689,0,2,5,63,0,1,1.1,-1,0.1,0,1.8,774,C,2,
307.2,0,6.6,1.6,36,0,14.5,0,0,0,0,2.3,1031,12.5,15.2,-6,2.3,85,0,12.9,27.1,2.3,60.9,-5.9,230,1,15,508,0,3040,0,1,1137.5,3,88,18.8,18,18,18.8,1138.3,1,0,5,18,-0.3,1,1,-2,-0.4,0,4.5,1803,F,1,
307.2,0,7.1,0,0,0,14.5,0,0,0,0,2.3,667,20.3,14.5,13.4,-2.3,87,0,20.3,46.3,2,54.7,13.9,230,1,15,508,0,3040,0,1,0,1,58,0,0,0,0,0,1,0,5,0,-0.4,2,23.4,0,0.1,0,1.5,366,F,1,
524.8,6.6,10.4,0.8,66,0,17.3,2,0,0,0,0.8,923,28.9,14.1,56.9,6,85,0,28.5,54.5,2,58.6,56.9,230,1,15,508,0,3040,0,1,270.5,1,89,1.4,0.5,0.6,1.4,275.3,1,0,5,0,0.7,1,1,0,0,0,-1.2,1439,G,1,
345.6,0,7.1,-0.8,0,0,14.9,3,0,0,0,2.3,672,21.5,15.6,13.3,-3.8,87,0,21.5,50.2,2,53.5,13.5,230,1,15,508,0,3040,0,1,40.8,1,92,0.3,0,0,0.3,42.3,1,0,5,0,0.3,1,1.3,0,0,0,1.5,553,I,1,
396.8,0,7.1,2.3,57,0,14.9,3,0,0,0,3.1,760,20.3,14.5,12.4,-1.1,85,0,20.3,46.3,2,55.5,12.6,230,1,15,508,0,3040,0,1,435.8,1,92,2.9,2.1,2.1,2.9,435,1,0,5,3,-0.4,2,7,0,0,4,16.3,2247,J,2,
499.2,0,8.9,0.8,0,0,16.1,3,0,0,0,3.1,798,28.1,18,23.7,3,88,0,28.1,57.3,2,56.6,23.9,230,1,15,508,0,3040,0,1,348.3,14,81,3.4,2,2,2.9,349,1,0,7,2,-0.3,1,0.9,0,-0.1,36,-515.8,19,D,2,
281.6,0,6.1,0.8,28,0,14.1,3,0,0,0,6.3,1185,10.5,10.2,-0.6,10.5,85,0,10.5,18,2.3,68.4,-0.7,230,1,15,508,0,3040,0,0,1343,3,81,22.3,21.5,21.6,22.1,1343,1,0,5,21,-0.3,2,2.1,1,-0.7,0,3.7,874,E,2,
1920,12.5,12.7,0.8,61,0,19.2,3,0,0,0,3.1,2073,35.5,11.7,2.3,28.9,84,0,35.2,44.7,2.3,81.6,1.1,230,1,15,508,0,3040,0,1,2071.8,6,85,81.3,80.4,80.8,80.8,2072.5,0,1,5,78,0,1,1.1,-3,1.2,0,15.9,1161,E,2,
371.2,0,7.1,0,0,0,14.9,2,0,0,0,2.3,668,23,16.4,14.1,-3.4,87,0,23,52.5,2,53.5,14.6,230,1,15,508,0,3040,0,1,0,1,91,0,0,0,0,0,1,0,5,0,-0.1,2,32.7,0,0.1,0,1.1,304,I,2,
320,0,6.6,0,56,0,14.5,8,0,0,0,2.3,675,19.1,14.5,10.4,-3,86,0,19.5,45.5,2,54.3,10.8,230,1,15,508,0,3040,0,1,0,1,83,0,0,0,0,0,1,0,5,0,0,2,27.9,0,0.1,0,-5.6,413,F,2,
371.2,0,6.1,0.8,6,0,14.5,4,0,0,0,2.3,1575,10.9,15.2,-26.8,16.9,87,0,10.9,18.8,1.6,71.1,-27.2,230,1,15,508,0,3040,0,1,1596.3,6,87,62.6,61.9,62,62.3,1596.3,0,1,5,60,-0.3,1,1.1,0.5,0.3,4,12.9,1096,B,1,
435.2,0,7.5,-2.3,58,0,15.3,6,0,0,0,0,861,23,15.2,17.3,1.5,83,0,23,48.2,2,57,17.2,230,1,15,508,0,3040,0,1,575.8,3,99,9.4,8.4,8.6,9.4,573,1,0,5,9,-1.7,2,17.1,-3,0,0,4.2,1286,A,2,
1305.6,0,14.6,0.8,40,0,20.8,1,0,0,0,1.6,1856,40.6,12.5,64,22.9,84,0,40.6,57.3,2.3,75.8,64,230,1,15,508,0,3040,0,1,1852.5,6,90,72.9,72,72,72.4,1853.3,0,2,5,69,0.1,1,1.1,-1,0.2,0,0.9,953,G,2,
1241.6,0,14.1,-3.1,37,0,20,2,0,0,0,3.9,2166,34,11.7,49.4,34.9,84,0,34,45.9,2.3,78.1,49.3,230,1,15,508,0,3040,0,1,2165.8,5,93,66,64.6,65,65.6,2166.5,0,2,5,63,0,1,1.2,-2.5,-0.2,0,2.3,1405,D,1,
0,0,9.4,0,36,0,16.5,3,0,1,0,3.1,2119,0,12.5,-29.8,-8.6,83,0,0,24.7,0,78.1,-29.8,230,1,15,508,0,3040,0,1,2136,5,91,65.1,63.8,63.9,64.8,2135.8,0,1,5,62,-0.7,2,3.5,0,0.1,0,1.3,1725,D,1,
1497.6,0,18.8,-4.7,58,0,23.5,6,0,0,0,3.1,1754,46.5,12.5,79.8,7.9,84,0,46.5,72.9,2,74.6,79.5,230,1,15,508,0,3040,0,1,1743.5,3,88,28.9,27.6,28,28.6,1745,0,2,5,27,0.8,1,1.1,1.5,0,8,5.8,991,C,1,
870.4,0,10.8,-0.8,27,0,17.6,2,0,0,0,3.1,1873,26.2,14.1,31,37.1,86,0,26.2,36.5,2,76.6,31,230,1,15,508,0,3040,0,1,1770,1,91,12.9,12.1,12.1,12.8,1768.3,1,0,5,12,0.4,1,1,0,-0.6,4,10.6,1729,D,2,
307.2,0,6.6,1.6,52,0,14.5,6,0,0,0,3.9,667,18,12.5,13.6,-1.5,87,0,18,42,2,54.3,14.4,230,1,15,508,0,3040,0,1,0,1,88,0,0,0,0,0,1,0,5,0,-0.1,2,37.2,0,0,0,63.5,413,J,2,
832,0,8.5,0.8,3,0,16.5,2,0,0,0,2.3,1985,18.4,13.7,-20.8,24,90,0,18,30.6,1.6,77.3,-20.9,230,1,15,508,0,3040,0,1,1975.3,6,89,77.8,76.2,76.2,77.3,1975.8,0,1,5,74,-0.2,1,1.1,-4,0.1,0,3.4,1300,H,1,
1446.4,14.1,14.6,0.8,69,0,21.2,235,0,0,0,2.3,2067,38.3,11.7,16.9,23.6,84,0,38.3,54.1,2.3,77.3,15.2,230,1,15,508,0,3040,0,1,2066.8,5,89,63,61.9,62.1,62.6,2067.5,0,1,5,60,0.2,1,1.1,0,0,0,-0.6,2149,H,1,
883.2,9.8,10.4,16.4,47,0,17.6,4,0,0,0,0,1682,24.6,13.3,0.3,20.6,90,0,24.2,38.4,2,72.7,0.5,230,1,15,508,0,3040,0,1,1629.3,6,101,64,62.3,62.9,63.6,1629.5,0,1,5,61,-0.1,1,1.1,0,0.1,0,1,1087,A,2,
704,10.5,10.8,0,55,0,17.6,2,0,0,0,0.8,1529,27.3,14.5,30,29.3,84,0,27.3,39.2,2,69.5,30,230,1,15,508,0,3040,0,1,1528,5,88,46.5,45.9,46,46.3,1528.5,0,2,5,44,0,1,1.1,0.5,0,0,1.1,436,G,1,
268.8,0,5.2,6.3,24,0,13.7,3,0,0,0,3.1,1262,5.9,13.7,-18.5,3.8,87,0,5.9,15.3,2.3,65.6,-18.3,230,1,15,508,0,3040,0,1,1735.8,5,93,52.9,52,52,52.5,1735.8,1,0,5,50,-0.4,1,1.6,0,0,0,0.8,1257,I,2,
1356.8,0,16,-0.8,42,0,21.6,0,0,0,0,2.3,2055,38.7,12.9,59.7,26.6,85,0,38.7,52.9,2.3,77.7,59.7,230,1,15,508,0,3040,0,1,1850.3,2,75,20.6,19.9,20,20.5,1851.8,1,0,5,19,0.9,1,0.9,6.5,-0.7,0,-4.4,969,F,1,
307.2,0,6.1,-1.6,36,0,14.1,0,0,0,0,3.9,1112,13.7,12.9,-5.9,7.5,84,0,13.3,25.5,2.3,62.5,-5.9,230,1,15,508,0,3040,0,1,1111,3,92,18.5,18,18,18.4,1112,1,0,5,17,-0.2,1,1.1,-2,0,0,4.3,1025,H,2,
281.6,0,6.1,0,52,0,14.1,255,0,0,0,0.8,670,17.6,15.2,5.7,-1.9,87,0,18,41.2,2,55.5,6.1,230,1,15,508,0,3040,0,1,623.3,0,52,0,0,0,0,623.5,1,0,6,0,-0.7,2,38.6,0,0,0,0.9,610,C,1,
371.2,0,7.5,-1.6,0,0,15.3,2,0,0,0,2.3,1112,14.1,16.4,-10.3,3.8,83,0,14.1,31,2.3,62.5,-9.9,230,1,15,508,0,3040,0,1,1251.5,3,91,20.6,20,20,20.5,1251.3,1,0,5,20,-0.4,1,1.8,0,0.3,12,15.7,1828,H,1,
2342.4,29.3,42.7,2.3,96,0,37.3,2,0,0,0,3.9,1982,60.9,10.9,125.8,6.4,84,0,60.9,84.7,2.3,80.1,125.8,230,1,15,508,0,3040,0,1,1978.5,5,83,60.6,58.5,59,60.1,1979.8,0,2,5,57,0.5,1,0.9,-0.5,-1.7,0,-18,1824,E,2,
1100.8,0,9.4,0,19,0,16.9,3,0,0,0,3.9,2034,27,9.8,12.1,40.1,83,0,27,34.5,2.3,79.3,12.1,230,1,15,508,0,3040,0,0,2033,5,94,61.9,60.8,61.5,61.5,2033.5,0,2,5,59,-0.1,1,1.1,-1.5,0.3,4,9.6,945,B,2,
358.4,0,6.6,-0.8,0,0,14.5,0,0,0,0,3.1,692,21.9,15.2,13.9,-2.3,87,0,21.9,49.4,2,54.7,14.2,230,1,15,508,0,3040,0,1,236.3,1,95,1.5,0.5,0.4,1.4,238.8,1,0,5,0,0.2,2,1.8,0,0,128,-64.9,1514,B,2,
640,0.4,8.9,7.8,33,0,15.3,3,0,0,0,3.1,1844,15.6,11.7,45.9,20.3,85,0,15.6,24.7,1.6,75.8,45.4,230,1,15,508,0,3040,0,1,1844.8,5,88,56.1,55.1,55.2,55.8,1845,1,0,5,53,-0.3,1,1.1,4.5,0.1,0,10.2,1146,D,1,
1702.4,23.8,19.7,-0.8,85,0,24.3,255,0,0,0,1.6,1877,48.8,13.7,79.4,10.9,84,0,48.8,71.8,2.3,77,79,230,1,15,508,0,3040,0,1,1840.8,4,65,40.4,39,39.3,40,1842.3,0,2,5,38,0.7,1,0.9,2,-0.3,4,0.1,1014,C,1,
460.8,0,8.9,-0.8,16,0,16.1,7,0,0,0,3.1,1312,20.7,14.8,16.8,25.9,85,0,20.3,31,2.3,65.2,16.8,230,1,15,508,0,3040,0,1,1260.3,5,89,38.4,37.4,37.6,38,1260.5,1,0,5,36,-0.1,1,1,2.5,0.1,0,0.5,1337,F,2,
0,0,7.5,0,0,0,15.3,0,0,1,0,2.3,1698,0,15.6,-37.2,-8.6,81,0,0,22.7,0,73.4,-37.2,230,1,15,508,0,3040,0,1,1703,6,97,66.9,66,66.1,66.5,1703.5,0,1,5,64,-0.5,1,1.1,-3,0.6,4,9.7,1294,B,2,
0,0,8,0,34,0,15.7,235,0,1,0,3.1,1670,0,12.5,-29.9,-8.3,86,0,0,22.4,0,72.3,-29.9,230,1,15,508,0,3040,0,1,1688.5,6,88,66.4,65.5,65.9,66.1,1689,0,1,5,63,-0.5,1,1.1,-1.5,0.1,0,0.8,2045,H,1,
192,0,4.7,5.5,25,0,12.9,0,0,0,0,2.3,1009,5.5,15.2,-22.6,-0.4,84,0,5.5,16.1,2.3,60.9,-22.6,230,1,15,508,0,3040,0,1,1691,5,89,51.6,50.1,50.1,51.4,1691,1,0,5,49,-0.4,1,1.1,-0.5,-0.4,0,-10,2124,F,1,
